count,confidence,boxes,scores,run_id,timestamp
43,0.8596831295483794,"[[321.56586912 259.12002757 274.62380546 554.59948726]
 [ 15.79308021 757.17523601 489.47337215 567.00645996]
 [294.10777504 393.89209612 346.92126253 100.50657563]
 [199.22645534 242.23284884 125.33175111 112.60091596]
 [146.78340778 506.40505195  89.05178295  19.19618247]
 [314.60328587 623.21405507 569.95307908 577.1225898 ]
 [123.96164633 782.28633917 711.36685753  45.62133308]
 [300.62182145  43.69651941 382.1067241  538.64291784]
 [343.44467798 590.6108423  435.22223547 330.07561405]
 [ 25.96462721 662.61756331 403.95925455 667.34707794]]","[0.05370159 0.22503989 0.66827951 0.00516817 0.97828754 0.1067182
 0.37932453 0.71378421 0.12018951 0.41834388]",38,2025-03-03T22:45:32.495708
14,0.9464733518540416,"[[760.33611587 671.54356773 306.95979799 562.55546653]
 [235.14692051 746.33227269 408.88794063 148.38704285]
 [434.84006833 411.05623832  96.76550073 746.06772698]
 [330.42966123 437.30740587 765.12176094 140.81773888]
 [102.73955249 176.46017098 521.20094201 732.33705483]
 [442.6502349  122.09541096 227.56447676 438.43066321]
 [694.47013929 401.6940239  458.19361897 425.19281272]
 [ 20.17769134 366.03298946  91.02372705 291.73280291]
 [670.26705883  13.52459671  32.49504458 307.62223815]
 [319.93575594  90.44547087 652.43222556 613.9182706 ]]","[0.98599227 0.10290143 0.38245205 0.3728871  0.85945904 0.95279489
 0.77152702 0.97550785 0.15720304 0.21674331]",39,2025-03-03T22:45:32.501981
36,0.9036823722834301,"[[120.03670093 412.89337344 295.94760644 295.52268814]
 [709.85473878 194.84772516 743.80761046   5.39736811]
 [107.36097079 355.94058744 345.23354285 246.32969265]
 [513.46857447 478.69116143 171.5925548  287.2978507 ]
 [ 86.93739551 152.21882606 790.47903355 300.40624327]
 [600.47572952 303.37300723 205.37879991 764.24838887]
 [662.28161221 555.53778549 687.99005488 743.4767831 ]
 [582.81528604 546.78837432 328.96507217 317.15899934]
 [594.15293414 594.77068362 747.8097425  401.58505435]
 [342.43471898 736.86437166 311.52105225 771.94203623]]","[0.08208581 0.96770568 0.56497761 0.10164924 0.23381871 0.21248238
 0.22016875 0.62232357 0.11967844 0.49265715]",40,2025-03-03T22:45:32.511382
10,0.8209191247493814,"[[260.17515305  68.61369163 335.2783479   80.30308587]
 [618.35448591 336.07464587 223.66352989 615.05597052]
 [355.95580063 408.4666069  672.94017377 616.21648693]
 [ 58.51829569 629.71865418 171.23308745 264.986674  ]
 [406.71260326  43.00575496 566.56126189 284.90513544]
 [288.52037828 133.91621446  28.52423309 559.63294065]
 [497.04346798 489.02446995 579.1287601  752.69872726]
 [162.44263168 276.47593991 184.44770994  67.18683854]
 [519.8738731  768.81750817 192.40166717 608.23855927]
 [700.7153896  763.13389616 741.86894093 289.3837541 ]]","[0.4163876  0.90481007 0.00141455 0.98137207 0.62705871 0.12572856
 0.60795822 0.42825854 0.82438383 0.42467078]",41,2025-03-03T22:45:32.519455
16,0.8414720067709778,"[[128.32131585 208.85550913 609.88977788 359.58570126]
 [355.00127015 173.89768376 577.12610326 341.40018599]
 [795.57807145 675.11946233 342.12293442 100.18286704]
 [779.90241761 232.95165586 375.05106049 179.90343749]
 [679.94423185 142.66323066 296.50378709 158.04262175]
 [323.6758222  184.3492284  484.98488052 714.28813451]
 [ 64.11653582 724.78962146 541.91996024 530.07525369]
 [693.13512944 285.96278427 413.66047051 153.58788701]
 [355.78397192 208.39345419 504.57491866 459.94174105]
 [314.69451782 781.24046908 575.71670223 795.16537425]]","[0.87928522 0.60136412 0.56990335 0.29951087 0.0394794  0.2432333
 0.75007728 0.39570005 0.5810085  0.37856659]",42,2025-03-03T22:45:32.527424
19,0.8665963153633377,"[[564.75016076 482.51489773  13.14765825 403.79602152]
 [138.98120928 326.74599006 206.29207234 246.90648566]
 [686.94779203 549.13165647 149.40881524 743.37945158]
 [790.52218135 667.42043677 431.18784668 589.94843793]
 [324.20246337 336.64127269 112.2302341  798.71958773]
 [319.3094543  648.89187319 760.06367    561.20096664]
 [403.57903807  90.8449266  159.79218222  92.47957057]
 [547.57469164 703.33671225 576.1846427  169.76476385]
 [158.38233547 429.94311345  21.58273205 175.02203684]
 [528.54929672 363.64757066 252.10377799 327.59501764]]","[0.57933865 0.07516258 0.70055552 0.80754188 0.91685922 0.76548309
 0.73356862 0.33976894 0.19312365 0.29527726]",43,2025-03-03T22:45:32.535931
50,0.9234060650337039,"[[165.0636941  453.52292172 383.35131324 186.51433467]
 [544.65756747   4.26255938 119.95756126 798.50399184]
 [ 85.91161571  55.13057406 637.70756677 699.94831192]
 [647.41297    350.41703606 716.33241716 226.09638789]
 [587.62838181 757.60224198  36.68318993 744.6675818 ]
 [289.47702401 454.6077705  793.12997825 139.33319835]
 [ 51.15387156 724.25552883 609.81825826 615.27999756]
 [123.77485009 627.49719762 163.28771278 313.91002397]
 [ 48.71260538 263.13056567 618.60870453 514.43802517]
 [309.8217473  153.07734933 707.06925204  53.56536017]]","[0.130127   0.32660985 0.98423478 0.96320311 0.27750336 0.28147018
 0.02052434 0.57443603 0.85238902 0.10736357]",44,2025-03-03T22:45:32.543194
34,0.877479316488087,"[[ 42.04542548 295.0749541  125.83433854 444.42299159]
 [305.68426325 501.10940358 106.851106   693.59565761]
 [538.17214744 373.95016587  29.07662084 345.0856918 ]
 [161.78917358 645.28703433 771.07124605 542.65200342]
 [403.8075126  559.06365859 202.88103805 627.20268039]
 [ 54.63936069 651.88959672 757.67831041 227.49547515]
 [590.12231675 703.7573271  675.24289919 738.22888443]
 [ 57.18281249 429.63484208 657.71419281 235.40708474]
 [247.74655622 667.04098463  58.13228591 388.45355239]
 [215.52415428  74.23251746 147.15678715 704.9327184 ]]","[0.15405623 0.05173383 0.8673026  0.59760084 0.70423829 0.68848803
 0.45891121 0.49466158 0.10939435 0.08069168]",45,2025-03-03T22:45:32.551285
31,0.8564272567973301,"[[236.7594632  529.74088707 236.62951825 731.60026993]
 [ 17.43289814 348.34942844 190.0934657  223.73426156]
 [444.57679598 213.02053425 516.0180708  189.69232506]
 [241.45992754 461.61422846 346.17973115 622.49677229]
 [493.6710701  724.58088358 748.45793329 509.81975127]
 [454.30411819 632.13857432  39.35957412 425.7957458 ]
 [476.31109594 466.37154786 672.20281891 643.37345701]
 [465.50139773 245.67419079 412.00026199 150.10454287]
 [250.27914877 756.80570026 177.02403531 596.39601301]
 [394.89084738 131.26560607 675.22005948 298.13688255]]","[0.16685636 0.11152094 0.28475512 0.22303604 0.32208376 0.86437603
 0.57984519 0.85269706 0.2506875  0.09443654]",46,2025-03-03T22:45:32.558609
50,0.9058488668944847,"[[543.88352107 258.83593905 496.71762251 121.97446598]
 [199.73381119 665.31816687  39.04509624 723.80691181]
 [659.06692455 549.67105738 329.84615202 656.83091309]
 [465.16261506 596.17953988 794.73297153 271.86230911]
 [599.91371279 376.84075534 170.94577431  58.31059597]
 [457.89977494 680.00205304 232.57674061 216.39914387]
 [175.43833469 258.66083614 562.75845201 782.29468396]
 [508.0462809  151.75701526  29.11073225 522.12965191]
 [783.39827848 412.15409494 537.80620094 436.37881712]
 [715.33224336  57.74193077 198.18401512 382.47118284]]","[0.85514171 0.66566163 0.75578803 0.5732013  0.58007731 0.08678165
 0.38946926 0.21130425 0.13306686 0.24222883]",47,2025-03-03T22:45:32.564470
14,0.8889316722295624,"[[198.67737701 247.90457648  17.86232187 231.43932824]
 [586.58100253 334.3775254  134.05380315 446.9624976 ]
 [ 59.97631242 774.5172601  701.49303046  89.34061023]
 [533.32554387 667.13046599   3.81107148 750.85504685]
 [125.52122858 505.58356847 152.45680459 113.56871728]
 [320.30984387 436.04930069 487.72815223 681.45927772]
 [436.23893473 227.67448956 639.01395579 582.94890809]
 [675.77931122 557.7709589   47.27569057 438.11165179]
 [300.9016866  632.33944276 361.68062061 575.27140165]
 [ 93.88471659 345.91297464 732.64242603 385.16415883]]","[0.14732924 0.57314968 0.4383408  0.43112576 0.39968802 0.2990203
 0.44129038 0.35483634 0.24159117 0.10515081]",48,2025-03-03T22:45:32.572650
35,0.9300162149740429,"[[710.52390218 156.56249375 368.26886021 330.9124682 ]
 [356.30982805 627.16024065  68.97768852 327.06475663]
 [743.38199827 150.2518383  148.81851959 508.18507395]
 [349.38904932 489.12517137  61.85795803  84.72681016]
 [392.2536079  419.72932295 685.12430027  29.07484697]
 [197.08624274 155.78263957 314.47674916  89.68961456]
 [512.3100264  775.71253066 314.65992204 612.53819296]
 [123.38031726  48.1010044  321.26205387  59.03050571]
 [594.29665303  46.46417895 139.35771568 405.34441784]
 [ 47.40515874 146.7520003  587.3865244  442.83620301]]","[0.60455947 0.76578724 0.73194435 0.0928141  0.64987796 0.85106823
 0.97343871 0.02820287 0.47767687 0.97371485]",49,2025-03-03T22:45:32.580469
48,0.8588198444525753,"[[781.5089145    9.98874622  58.56217974 131.86854162]
 [567.37997918 392.5677113   65.44902113 543.90582227]
 [195.45029561  32.16896389  86.69637636  69.46581989]
 [520.04846577  20.32208939 220.67842328 795.9261951 ]
 [565.63466441  57.46264688  25.05471227 349.70490682]
 [724.4095498  607.80369207 434.81876292 768.81619264]
 [372.87290284   1.76804461 675.87832707 775.55565546]
 [676.06182256  54.80383776 470.67726604 608.92568667]
 [198.53383829 435.70502091 370.0899551  743.55508215]
 [440.54451075 178.19844974 794.64936108 446.85803349]]","[0.37009426 0.51412485 0.49242748 0.68522832 0.55438033 0.0309523
 0.31871613 0.27342407 0.8537923  0.80328331]",50,2025-03-03T22:45:32.586613
37,0.8957894263889907,"[[562.02084845 314.17761446 642.62102099 215.73121491]
 [502.84570838 699.03511667 546.16074313 723.65200553]
 [ 79.46378712 321.41511348 456.6606139   40.31706516]
 [ 76.13125208 155.63258621 618.05401322 600.76428287]
 [765.58548791 789.61129482 742.76298072 635.52324075]
 [639.47916253 652.54330357 105.1866402  612.30280137]
 [654.68398458 133.34971878 615.67350197 256.90028751]
 [517.7591278  537.47328681 461.65463917  18.30983006]
 [477.25723266 447.13132267 675.70656767 268.35333013]
 [644.66289947 333.11467987  91.85281887 656.77503497]]","[0.32976991 0.85900811 0.62891449 0.21307627 0.08189433 0.45156779
 0.86158574 0.06369371 0.84746166 0.09917827]",51,2025-03-03T22:45:32.593583
26,0.8179313249255938,"[[334.53382582 372.96177068 395.00366476 267.8369228 ]
 [511.43446538 544.70746353 334.61737504 514.89389704]
 [312.54473116 506.77183968 312.98630022 564.85334639]
 [534.81140025  78.62888344 684.5672021  161.39497346]
 [503.44914031 446.2829584  299.17812216 563.63148282]
 [474.6875112  369.98714153 389.80207893  95.29757108]
 [797.68054448 552.73152837 598.4724595  480.94822654]
 [436.84521212 426.05132948 473.76305501  76.64634682]
 [748.73018302 627.18177548 101.44374629 277.16797115]
 [498.84851765 731.87783449 428.90601777 397.69344193]]","[2.34313161e-04 7.65260308e-01 3.91115248e-02 1.27743003e-01
 2.92717775e-01 6.23371569e-01 5.29875802e-01 8.27946251e-03
 8.23322766e-01 8.05461609e-01]",52,2025-03-03T22:45:32.601013
20,0.9297986074372458,"[[211.28116916 306.96223599 115.54198739  38.30964211]
 [540.08826473  32.07027485 668.0691635  691.74570421]
 [394.04088963  32.04992252  25.93855817  83.03281559]
 [397.4158863  350.25905296 378.55957286 150.47824091]
 [351.07185618 509.1652068  390.82438601 671.57114018]
 [380.85201457 477.37768822 437.70580722 533.33377983]
 [637.10709121 244.7168007  526.69153584  91.58676372]
 [645.53201634 485.95924431 606.21223929 391.14782804]
 [605.96723913 551.89288634 135.98502209 394.15360068]
 [125.43664078 279.87043665 287.28078624 509.34961633]]","[0.95260826 0.25283433 0.51485428 0.30004157 0.53895119 0.23220636
 0.62156154 0.50649411 0.34681346 0.85706061]",53,2025-03-03T22:45:32.607769
29,0.8942091273568118,"[[614.0407081  147.12912971 509.15692607 402.80132104]
 [765.25725052  62.15237239 489.01261565 248.04965203]
 [699.86280958 577.24456926 673.28564291 335.6846312 ]
 [601.95089735 676.01404446 758.46856629 397.20328824]
 [258.41101156 510.18473514 174.02946031 482.61315754]
 [452.5636068  340.3103499   48.98267344 103.33206808]
 [546.64841306 104.62649421 792.51686356 606.11628667]
 [482.80135645 768.04860773 185.72738015 782.93751222]
 [ 65.2625918  689.34131758 594.76601375 370.84896768]
 [602.60504075 140.33093674  59.38830133  76.0766724 ]]","[0.80578713 0.45503323 0.88718621 0.45798606 0.60118873 0.3137704
 0.92898377 0.67803803 0.33416083 0.1993592 ]",54,2025-03-03T22:45:32.616198
42,0.8224067229561289,"[[579.83451829  57.40466815 568.71860141 546.90105492]
 [747.49367982 207.78125984 119.95838648  57.57406346]
 [418.68161528 345.13638535 654.71415815 251.14930941]
 [287.5190084  375.82254577  72.92088441 617.0375197 ]
 [384.68964866 362.20678819 768.52156317 476.18255149]
 [750.10556803 532.43067742 648.21161736 551.21242345]
 [381.83157579 429.22324817 696.23797809 439.32696137]
 [132.83964045 365.58149114 185.44731067 413.35388457]
 [327.36139177 426.50795338 645.15628559  16.20189709]
 [481.4172273  429.15350121 247.53880897 315.15549065]]","[0.5573423  0.12836062 0.34204086 0.5389966  0.08489235 0.85526275
 0.2811323  0.18365575 0.85889141 0.0921313 ]",55,2025-03-03T22:45:32.622705
45,0.8270435458262805,"[[107.1534367  320.80118892 138.60172114   1.88400409]
 [  8.768319   394.67601043  79.9104454   85.96823044]
 [104.32570369   8.19305988 359.32400812 629.59553281]
 [363.82676773 216.67846294 476.52331064 460.28154128]
 [491.75169863 698.51858833 388.28612662 131.76773995]
 [741.32228884 469.61399099 104.91817871 129.40452751]
 [146.36646549 792.31528228 294.87600505 394.36758331]
 [422.20433214 459.92935664 708.59741428 119.28007894]
 [611.98601552 691.00560607  14.17339113 655.49328995]
 [419.85147367 176.2754619  332.2663667  782.79785311]]","[0.86229388 0.46992519 0.90731115 0.5503227  0.73597714 0.97184523
 0.45996906 0.82046664 0.12178119 0.53038218]",56,2025-03-03T22:45:32.630709
48,0.9424547545686098,"[[7.87071122e+02 5.17682038e+02 3.63769876e+01 5.23146213e+02]
 [7.36657667e+02 3.89570151e+02 3.78715297e+02 7.20262806e-01]
 [7.38666888e+02 6.88281284e+02 6.72618254e+02 7.49172248e+02]
 [1.59085631e+02 6.64088472e+02 2.37093763e+02 3.98137642e+02]
 [6.01259477e+02 6.35873236e+02 5.32782526e+02 1.90664096e+02]
 [5.06514811e+02 5.13206747e+02 4.22794453e+02 6.95623078e+02]
 [7.63882618e+02 5.04889872e+02 4.53642307e+02 5.73890774e+02]
 [2.70085642e+02 5.79245741e+02 1.02545180e+02 7.38673303e+02]
 [5.13430318e+02 1.07136692e+02 6.76309534e+02 1.39185173e+01]
 [2.91554658e+02 5.99851398e+02 7.02969041e+02 1.12399253e+02]]","[0.52065346 0.78537992 0.15661826 0.23292189 0.19684022 0.25382011
 0.10832794 0.5616746  0.89553328 0.18346864]",57,2025-03-03T22:45:32.640900
47,0.8059154353266852,"[[564.914245   655.90827671 148.10274083 445.34544689]
 [ 22.47487263 436.30351446 632.16716941 782.21328141]
 [143.98926834 218.09480537 278.32004912 380.42759407]
 [677.56896391  84.64680836 455.84525007 453.83970959]
 [406.19444818 135.42640882  44.49757411 540.36737239]
 [ 97.51002862 159.38800682 375.60660762 703.97639258]
 [289.46100757 470.27030802 575.60302083 406.44809012]
 [188.75949595 265.146561   190.12546733 375.25390446]
 [710.57806348 153.11619169 360.69389111 272.66788463]
 [218.92487521 108.62100152 139.55605694 752.57174056]]","[0.92484214 0.47051824 0.80770509 0.28423652 0.07428468 0.82078616
 0.70289928 0.48439388 0.0223496  0.73752971]",58,2025-03-03T22:45:32.649296
15,0.8894972680020387,"[[447.29022641 571.84595973   8.15932486 357.18730134]
 [419.27692149  93.67704924 258.5633995  799.15488335]
 [535.90752407 227.86984007 447.72122692 292.50912074]
 [340.95642184 387.35175017  26.59334446 529.10849363]
 [275.89730399 434.52256319 496.91269293 733.99103984]
 [ 31.72401317 371.42844517 476.97759447  45.35482147]
 [332.31490284 559.79200623 683.59399839 766.89156576]
 [733.26492453 169.91757208 129.55466512 150.14848789]
 [449.56090934 237.66516206 160.57498968 213.16030739]
 [ 34.00077225 674.44221185 149.74675599 516.43683997]]","[0.41483106 0.42281016 0.81122697 0.26074662 0.31462486 0.79669483
 0.4064056  0.47136182 0.40229137 0.94114973]",59,2025-03-03T22:45:32.656813
32,0.8869073358760411,"[[236.07561111 218.41024614 144.24670831 408.05316091]
 [368.64607075 654.76629141 737.97846549 125.08016104]
 [151.33760338 481.1048122  162.5200544  136.4449585 ]
 [386.72795903 124.90205792 714.30919813 797.24542921]
 [502.94388237 599.68957851 428.14131495 126.31449869]
 [566.61604905 342.50653708 570.18567305  16.49655218]
 [657.71973707 591.07816874 462.72838522 538.08035917]
 [289.0970932  621.8512144  738.82907453 374.77223401]
 [698.3847317  404.60725406 246.51160455 209.24134333]
 [344.95512246 337.89983961 315.88829217 308.81972429]]","[0.08905059 0.36776712 0.88892231 0.02866158 0.59226426 0.18975511
 0.35558236 0.24114321 0.98238785 0.6816921 ]",60,2025-03-03T22:45:32.664607
19,0.8775914701180771,"[[5.94608030e+01 4.97976705e+02 5.68506073e+02 5.98406925e+02]
 [3.84686330e+02 3.02090289e+02 5.56365609e+02 4.44296103e+02]
 [1.43498504e+02 1.40649760e+02 7.82991190e+02 5.58592582e+02]
 [3.19920080e+02 1.69257550e+02 6.45799771e+02 5.65926326e+02]
 [3.88081361e+01 2.21726421e+02 6.49605767e-01 6.52786894e+02]
 [5.96967672e+02 8.74016923e+00 2.60836522e+02 5.35561348e+02]
 [6.55374939e+01 6.16824445e+02 4.57380939e+01 1.25449758e+02]
 [5.90153658e+01 2.54692722e+01 2.91983602e+02 7.25575226e+02]
 [2.42424361e+02 7.55037886e+02 5.72439801e+02 3.26624779e+02]
 [4.02273636e+02 3.58447716e+02 3.52770055e+02 1.73344224e+02]]","[0.37602412 0.56451874 0.23737472 0.32030636 0.85216146 0.45304117
 0.99238213 0.97930498 0.45851587 0.50128806]",61,2025-03-03T22:45:32.672048
18,0.904638655014789,"[[228.08985774 478.46384223 508.48498591 398.55502426]
 [208.77301247 667.00953068 411.80427507 490.07556506]
 [689.96740952 186.1943573  170.17348548 549.57789347]
 [ 14.80022877 124.44136801 368.80022056 481.86347428]
 [330.61260696 439.8815011  739.468844   398.0670131 ]
 [522.63062402 549.75174198 171.24714047  58.80104145]
 [353.90350199 508.61482768 278.2187972  394.63501959]
 [463.22476108 595.42996153 634.29981682 681.09741504]
 [268.87290775 493.9226448  269.01839969 197.7306665 ]
 [228.41765142 767.78740391 441.20796459 375.47769453]]","[0.93965127 0.50813815 0.18452943 0.23962212 0.59329027 0.73428111
 0.94585708 0.09832325 0.86566199 0.20671883]",62,2025-03-03T22:45:32.677794
34,0.8453383315067582,"[[377.7634372  751.7687355  337.24433486 301.59525642]
 [336.84462674 668.10881082 654.12048769 628.68380466]
 [139.58815469 734.36004802  94.46178739 597.35162452]
 [381.10771186 247.08651391  63.38558766 696.42189547]
 [156.25968196 316.77426875 339.37960277 224.12316848]
 [216.78112267 711.11354116 556.54860876  61.74571301]
 [497.50737899  15.89157628  21.47137934 430.3693125 ]
 [671.08102841 202.84037872 308.93144606 780.76306029]
 [630.57817534 785.66027596 297.19330432 361.50011455]
 [302.10355527 793.09282711 683.45078602 796.91346481]]","[0.10911941 0.85201164 0.13389089 0.44128806 0.66084319 0.93953515
 0.72709119 0.8781824  0.8752416  0.84576231]",63,2025-03-03T22:45:32.685931
42,0.881580424598824,"[[527.06692371 247.40043915  90.2826471  498.06505263]
 [206.29656098  25.58050749 145.47838083 347.54859342]
 [232.31295325 365.25910281 227.5413737  157.14592804]
 [444.93580783 413.91092544 541.08245853 273.8673959 ]
 [159.99313927 241.3977932  684.80968735 653.72884493]
 [717.23803345 542.01350459  82.66888769 326.4359431 ]
 [179.6714966   40.82608403 126.11396147 448.00258811]
 [143.82290093 476.9131358  304.76450539 442.1164285 ]
 [123.75338891 652.7655588  241.36588183  18.18791397]
 [266.88752715  42.81761771 179.59319812 722.00945728]]","[0.90525498 0.29122159 0.2891674  0.57214568 0.61945057 0.26868475
 0.7553084  0.73274654 0.69380164 0.16587503]",64,2025-03-03T22:45:32.694570
43,0.9181852859318932,"[[665.2510884  797.30209658  57.00629391 715.49512715]
 [763.22510866 407.09672475 288.38832014 439.40117437]
 [115.24581174   8.7000171  589.84283166 765.84077275]
 [453.63030492 286.43959387 411.17854389 581.02721371]
 [ 52.13839763 656.0218865  576.18764119 373.71378355]
 [408.47268906 365.04878137 508.41075538 318.16636932]
 [679.69256948  27.53522918 286.39809562 734.902213  ]
 [306.68202868 149.91981399 263.35715577 546.27716966]
 [736.62701605 605.16387904 339.22513739 186.17167108]
 [705.15939135  39.70217619 667.62849475 305.97744088]]","[0.85263157 0.53358307 0.49170382 0.30786817 0.20973889 0.22763538
 0.05242647 0.06970312 0.91547031 0.40150537]",65,2025-03-03T22:45:32.701561
17,0.9060556979393688,"[[723.40208401 787.21048457 653.93295841 444.56931085]
 [130.40342706 134.25786776 194.87200708 325.60931875]
 [165.40822164 707.25080109 792.29431614 520.70657159]
 [115.80457881  21.25733307 103.03544717 747.88259   ]
 [108.11074307 458.59414685 527.86218374 635.6520023 ]
 [204.65600981 418.58793746 137.60779336 575.58380039]
 [267.390957   717.11680937 703.47884839 265.9755731 ]
 [212.50380984 260.02197954 780.53978474 744.86671229]
 [492.0292903  183.4909464  445.87005099 700.98393827]
 [787.75314745 527.70701864 756.47103977 242.23244728]]","[0.49263276 0.69077219 0.13980125 0.62528597 0.16739543 0.65025964
 0.7003884  0.30258656 0.75405414 0.18825097]",66,2025-03-03T22:45:32.708791
45,0.9182713748691768,"[[618.72569259 548.48831124 431.71115474 129.26094486]
 [385.39233125  13.63123752 445.88515066 376.69571361]
 [432.88547722 113.44609983 723.51794804 456.88515626]
 [722.47179828 490.54644231 301.96309554  22.76140502]
 [340.43961442 146.45976051 302.29656907 100.6890797 ]
 [713.9422004  758.68105662 415.18012977 475.00279509]
 [315.04648414 307.23232796 107.25115396 195.70021598]
 [345.83262152 504.38954831 609.41569278 790.41725259]
 [300.71638513 513.94102788 506.14953872  69.75087482]
 [ 89.86687425 115.33738277 143.09177816 665.90600117]]","[0.61985051 0.91853925 0.86653929 0.73893886 0.40651448 0.9014669
 0.27744229 0.18437198 0.03076926 0.2629623 ]",67,2025-03-03T22:45:32.716219
25,0.8116969823244627,"[[120.49272162 423.27663772 364.91521639 679.18665763]
 [550.07178694  37.73004256 190.87037472 686.77822762]
 [761.1034456  110.37183927 292.21106665 709.05120367]
 [129.02825776 204.80614637 659.12434968 223.99395606]
 [439.51834755 410.35720932 623.85719977 516.40641563]
 [ 10.3131847    8.84036497 491.69679614 727.66105485]
 [610.54759014 709.64712328 652.25996329 149.39227408]
 [560.15711788 134.91819572 645.72479126 666.33220156]
 [485.57600963 411.48989591 192.80276568 306.13895664]
 [161.06262558 451.67223903 166.92407286 705.33340561]]","[0.47045289 0.44390669 0.40841887 0.79420223 0.89026332 0.32619535
 0.87383426 0.26109419 0.7925632  0.26720711]",68,2025-03-03T22:45:32.723701
36,0.8909155288547471,"[[794.57286977 201.18199634  22.06104571 359.34594427]
 [325.11496374 364.67297358 217.31345232 120.34675735]
 [ 40.91798007 230.12273174  25.463206   511.6341272 ]
 [202.39080208 243.67898072 382.08345792 431.68663753]
 [564.88015815 452.34958587 461.76025609 447.14411789]
 [157.37618569 653.28180819 787.43575947  99.17178046]
 [558.0409148   87.57169315 588.43844797  33.38380392]
 [155.98410948 400.40955322 429.42582097 653.26256584]
 [502.42016681 157.28036937 345.49349302  58.85310967]
 [485.0013477  704.78603428 393.23866603 511.0703665 ]]","[0.35844963 0.81193575 0.1314102  0.05386369 0.99026861 0.69702169
 0.73193523 0.24006257 0.47884742 0.56175254]",69,2025-03-03T22:45:32.731710
22,0.8004047962094137,"[[522.05303482 489.10397818  99.60348119 322.67470388]
 [ 65.24082089  58.87435337 720.17121661 490.8732527 ]
 [143.79145234 297.62345867 798.57752292 596.77306322]
 [706.07245142 649.96370544 720.37215627 107.76370989]
 [467.146971   483.85336428 667.64172928 446.10898086]
 [410.94969074 445.27532465 535.91330803 479.8835188 ]
 [113.6575338  575.80197725 652.01250662 424.06761476]
 [166.00160335 688.14850862 162.61737941  50.35156826]
 [637.38816434 519.15451574 607.26906006 760.98723335]
 [347.28495194  32.47812994 389.84169927  56.34982564]]","[0.45113678 0.86934749 0.03473674 0.15358254 0.61923341 0.08022913
 0.24060571 0.42386014 0.03335172 0.22746798]",70,2025-03-03T22:45:32.740706
18,0.8291373907834355,"[[725.87647689 584.64980623 147.71928939 317.71966441]
 [234.97650747  28.24335268 168.51594812  33.53881215]
 [120.10089255 394.10928548 405.74916517 371.92416269]
 [380.29280475 146.48443809 227.02662145 712.37143656]
 [746.60866834 527.22186858 177.48505476 137.90609704]
 [506.67639672 581.23765557 195.98879808 665.3129249 ]
 [ 98.55548339 737.00417595 349.5892736  392.99564462]
 [208.11246414 160.49632314   2.17758037 441.49276566]
 [691.15679306 667.08544812  95.72354916 387.88909758]
 [534.47592678 428.43882811 731.09085568 336.07681268]]","[0.01682986 0.00652792 0.00715163 0.5180785  0.8934945  0.86482355
 0.65936302 0.3093267  0.48682508 0.7015083 ]",71,2025-03-03T22:45:32.748919
42,0.8447659909449429,"[[248.35071862 290.9489253  163.44135543 307.53891725]
 [159.18052946 530.13839045 555.97496779 671.40329526]
 [389.95767612 649.39056307 670.12700069 687.46691629]
 [ 68.0115888  238.19847301 120.25044536 722.25403359]
 [446.6104096   66.74371772 415.16990243 651.55349831]
 [219.57900107 129.35115332 690.81508168 338.90941762]
 [ 13.00434124 574.19977296 722.14961676  33.24922214]
 [  9.66355301 682.87588236 374.18464764 721.76053659]
 [418.11478066 590.66551048 609.41672663  79.37681987]
 [622.67619584 693.95242856 587.95130433  87.7683683 ]]","[0.34680351 0.70629811 0.25474146 0.88340509 0.95138783 0.03323977
 0.14768414 0.22497947 0.60188051 0.72069061]",72,2025-03-03T22:45:32.758418
17,0.8804068277785149,"[[560.9345263   62.94643607 117.16266875 634.59872861]
 [220.86673248 360.97561165 544.17857846 525.88309874]
 [124.86635077 244.03321924  74.41848452 686.84380726]
 [755.57141665 708.28196572 446.39907164 246.63864275]
 [108.46325247  25.50555628 417.14513818 330.50176042]
 [251.10801936 415.83104433 239.06946527 719.2637704 ]
 [326.69126493 435.8729945  153.07789852  47.23436599]
 [100.98402682 310.46035132  50.67721443 325.66523197]
 [713.82688853 390.4231449  124.94714338 458.83289548]
 [740.97537779 550.24704949 789.83946019 293.18974382]]","[0.45426594 0.32321248 0.59160041 0.77466314 0.1515959  0.31362384
 0.38858016 0.52323917 0.14866186 0.94046835]",73,2025-03-03T22:45:32.766472
10,0.8531329229046565,"[[186.73204837 465.85744835 551.77483255 568.57760253]
 [504.08270146 150.87520964 712.81297356 144.75053989]
 [  2.99673616 153.26127512 694.38603859  99.85894279]
 [635.15402697 473.43201812 309.44387867 376.36371813]
 [428.89454727  25.17739822 356.59919231 279.00655191]
 [527.55508629 113.73427871 703.76733675 608.19727588]
 [541.24723986 475.46129221 115.72710644  79.88593643]
 [631.37193791 571.18208434 688.16599916 214.92008109]
 [566.15122939 583.46032465 427.11919196 612.30548684]
 [308.80889013  63.02257057 287.7877721  484.27566894]]","[0.77553202 0.48054586 0.26478931 0.0216402  0.47629572 0.49766816
 0.77577638 0.71660336 0.77975997 0.49049804]",74,2025-03-03T22:45:32.772491
