count,confidence,boxes,scores,run_id,timestamp
27,0.8911046901605189,"[[272.08478742  99.71834698 314.13567705 280.56343929]
 [588.6600952  434.10332797  78.00759637 211.78860197]
 [345.16069879 699.05111561 164.00281898  70.72388785]
 [744.58632513 440.96188897 512.41081659 462.69929254]
 [446.41491494 273.52042529 585.43834579 648.55370794]
 [148.55305099 298.09661974 720.98921347 480.31279334]
 [650.42624543 665.61118581 518.18407769  47.00402467]
 [383.64393679 418.14544707 761.0116924  771.03635613]
 [732.11779453 540.88788721 133.43531634 727.9158057 ]
 [491.82301854 566.66340362 750.80779365 530.50489458]]","[0.63059487 0.70798823 0.82179937 0.31621469 0.92176067 0.29907433
 0.41715748 0.3199306  0.62566904 0.57698504]",232,2025-03-03T23:24:58.784335
46,0.8489247624356243,"[[789.27361334 309.8671817  673.86872971 591.04915845]
 [ 90.85364898 624.47718886 666.48511095 598.25323557]
 [422.61729397  96.57000659   4.90608071 799.62745029]
 [482.57389804 160.08530568 268.96030565  95.41871187]
 [250.01201941 437.69659928  84.1293739  493.20598329]
 [186.97656584 480.6781737  307.84900633 726.88148088]
 [ 99.40861547 524.67976958 592.22765153 500.68107647]
 [196.16725277 549.3754386  152.60419778 727.81071271]
 [598.12722202 102.71568445 379.09791021 202.43848563]
 [ 67.28487767 173.2686482  270.53315994 751.50840059]]","[0.50376783 0.46102338 0.78122575 0.15963992 0.76678065 0.9657043
 0.04376525 0.43951181 0.93004699 0.48527161]",233,2025-03-03T23:24:58.791733
18,0.8106526626160593,"[[712.98620286 438.80590829 417.03964658   8.95776623]
 [493.13238568 427.46234169 618.46375897 174.80525115]
 [327.38060745 727.90668343 235.70640649 364.07195358]
 [275.00758419 445.81978108 529.65193513  63.14628597]
 [731.23386452 167.43880753  53.63319192 225.38931001]
 [251.44483781 284.99554843 335.42540194 163.80952726]
 [647.02690073 166.85520816 649.86257327 766.53386298]
 [505.21595284 510.59421759 119.68996155 111.10546288]
 [307.68562399 652.52110941 760.77821519 309.85147503]
 [173.51543287 662.96643312  87.02024019 113.50880233]]","[0.01501172 0.04073734 0.99221055 0.95476123 0.36245663 0.50223188
 0.05018919 0.22738377 0.02569433 0.11742569]",234,2025-03-03T23:24:58.798234
44,0.8694634981033087,"[[143.30612415 451.78538815  15.35535359  68.51386606]
 [149.7983058  678.32298105 246.98809782  48.00141079]
 [210.89257567 629.98661185  54.18317953 209.92256594]
 [307.73070476 379.42617098  28.5064926  102.44045072]
 [ 86.15485468 379.50765693 370.20284681 722.26151367]
 [231.40872222 479.62810011  33.11374009 774.3733768 ]
 [ 22.21109672 225.19440765 504.50369659 785.06557611]
 [762.91604426 410.94178684 222.73984701 615.82413058]
 [353.61909702 468.35666155 516.47480232  42.88676808]
 [507.32577514 786.28156004 460.74625994 153.45592005]]","[0.03510838 0.72804319 0.07200047 0.6421041  0.08176576 0.89757237
 0.41107122 0.94127041 0.53644687 0.38339692]",235,2025-03-03T23:24:58.804550
48,0.8970562793693629,"[[288.33937756  54.34513006 745.77262577 142.78519305]
 [348.07698494 403.02972123 137.55213366 702.68434403]
 [755.05602721 705.08778316 447.06478315 254.02338977]
 [130.0839419  794.60311237 138.49266715 313.78874007]
 [ 75.57188562 566.84538224 194.78290524 417.46084278]
 [474.85067129 550.1378277  241.8423636  443.35465366]
 [283.19882315 177.09321515  23.33574471 256.80255636]
 [580.56373595  71.96842175 164.57147548 469.01717737]
 [696.75561256  59.37607862 542.53826333  64.82044151]
 [543.13412176 652.74825658   1.02175183 231.46478184]]","[0.3889102  0.50152512 0.18550418 0.14872591 0.38380013 0.14888418
 0.01463845 0.0226374  0.9183906  0.46136231]",236,2025-03-03T23:24:58.810104
12,0.8733637192369365,"[[204.60178747 671.57021947  50.146827   287.01467252]
 [743.04709923 492.30713719 408.61802702 124.12452114]
 [143.17258459 132.64515294  51.03730961 264.30426472]
 [ 24.52104369 169.12610215  68.28546689 659.46376496]
 [785.47814697 664.11924484 225.36418406 161.09375565]
 [347.15631469 196.74100341 257.68073079 375.48374922]
 [362.85935274  14.75850027  76.47901547 708.15799411]
 [285.30573754 728.51670197 222.27949998 608.37541454]
 [483.21807839 253.95968065 237.08802886 328.9667081 ]
 [562.28341567 715.28866178 150.22602854 327.16073912]]","[0.88526004 0.58189049 0.18816522 0.16270976 0.95833715 0.90493025
 0.20440597 0.22839308 0.12731016 0.31779288]",237,2025-03-03T23:24:58.816850
33,0.9254708343854563,"[[524.61685899 548.52981284 710.50294842 466.31610467]
 [681.85580662 421.82780827 377.71682887 122.6895796 ]
 [ 31.17390647  63.84773651   1.12074153 625.29704504]
 [504.46843471 326.67554187 138.07158792 529.01366315]
 [177.38828046 784.54087932 198.2549115  230.4226217 ]
 [115.63000738 409.88238953 203.21884917 748.17076899]
 [651.05903246 409.4867601   76.00072714 357.18073403]
 [308.49605186 519.0573455   30.95170869 514.11545199]
 [638.51079879 154.0939721  184.25879715 661.25786497]
 [706.05286203 516.0791621  387.31763064 714.79152475]]","[0.21617407 0.45112185 0.1692304  0.55521591 0.83178117 0.56919763
 0.92066965 0.15075466 0.22370664 0.00277857]",238,2025-03-03T23:24:58.823203
47,0.8255425704644235,"[[141.12317142 790.90808041 453.23843701  33.34792512]
 [121.93753042 300.45153422 749.59511913 660.98088536]
 [426.58992521 538.2709481  591.73843633 108.81849522]
 [124.98143044 177.26370408  90.37413902 579.83016293]
 [559.30099825 142.10430787 553.12640106   1.45382889]
 [262.12851534 490.20340873 791.45726688   7.57900505]
 [239.29915808  42.14161846 600.87022837 660.96980635]
 [251.0854834   75.81507434 341.54838812 287.76300249]
 [187.15825884 339.03554893   3.41704484 150.56888435]
 [ 95.45639357 220.60029743 520.1314356   52.70655185]]","[0.72385388 0.10205894 0.65606963 0.50345853 0.95198578 0.99477341
 0.57300282 0.22265668 0.53108121 0.6658996 ]",239,2025-03-03T23:24:58.828420
46,0.8206358014919559,"[[696.2013741  519.62619282 594.15271113 533.21344634]
 [727.58312096 135.61375257 203.78222485 315.7192051 ]
 [180.37237168 663.72800658 754.14093503 488.57128683]
 [ 77.06203714 433.74864836 125.4287273  540.4311719 ]
 [315.86307079 404.59064742 764.04099429 495.50921467]
 [ 38.20131269   6.55264899 449.086987   680.21535446]
 [170.93443139 527.566833   639.45864697 442.08336002]
 [190.14264451 133.17081051 476.43934363 784.90308014]
 [255.28160836 753.58619711 589.836181   233.03276315]
 [284.40542243  20.86299128 648.92112504   5.15929208]]","[0.6340675  0.89016531 0.7451141  0.24689227 0.73856539 0.59800539
 0.09883115 0.38164351 0.3836764  0.50741531]",240,2025-03-03T23:24:58.833965
46,0.8508941554072114,"[[659.01054264 761.01991378 441.74619422 247.60282276]
 [646.63842368 537.38483157 161.32063307 391.45652087]
 [614.00243118 406.84184346 378.64899997 632.16455428]
 [302.10314017 267.63894636 540.12884046  88.92843687]
 [508.42701547 410.19457332  12.10984415 696.69616774]
 [166.23470535 503.27913084 297.92368067  90.12562666]
 [797.38650882 371.67676065 561.06563286 270.60025282]
 [127.86326103 381.44405111 121.39006349 186.7092173 ]
 [186.90023048 177.75367562 110.08190402 380.89392601]
 [461.51630523 339.95814031  88.49435841 640.15987697]]","[0.44629507 0.94977788 0.2858982  0.64766079 0.56940451 0.27996996
 0.62192003 0.95778481 0.05472338 0.16570253]",241,2025-03-03T23:24:58.840908
23,0.9128495935760584,"[[707.23574569 420.07226804 706.68130076  36.97746454]
 [598.47048342 634.42520107  63.31521141 330.38609175]
 [ 39.44610345 362.55210429 135.03661047 767.90437006]
 [189.82498711 788.3933003  637.77160539 458.15957887]
 [687.31446569 409.45294131 585.71944551 656.11657731]
 [319.75480567 472.22567536 278.35052141 478.70993497]
 [409.44042836  92.59611155  67.76186478 222.33571172]
 [468.93220667 180.32936254 747.98601157 610.7461065 ]
 [268.95363579 267.20019951 484.57426986 570.38719368]
 [210.80038925 224.30693712 218.25426978 687.96172333]]","[0.21346133 0.49455359 0.7308574  0.76534181 0.77069827 0.87116349
 0.42660253 0.6510136  0.38103615 0.84301005]",242,2025-03-03T23:24:58.847379
35,0.8314751778592304,"[[231.04189171 477.82644428 399.05682395  73.3692875 ]
 [164.44545098 747.99218502 606.18083146 205.17974802]
 [767.02050828 736.85865471 504.57962248 498.0307149 ]
 [433.81126487 421.21734602 205.55051632  71.83113068]
 [188.0447502  545.5629765  249.54300626 261.83119128]
 [ 99.02060013 695.5869197  197.08146364 627.0926091 ]
 [528.72053742 486.86569165 134.49239761 436.89310051]
 [746.64540494 543.93781589 292.42569974 298.13120815]
 [392.47196093 266.11286121 722.98602285 198.78310469]
 [ 36.02303399 333.63440155 797.38643179 141.33657205]]","[0.26448345 0.37340919 0.48286759 0.26454077 0.85728818 0.81726732
 0.07606224 0.38312525 0.11787106 0.21987083]",243,2025-03-03T23:24:58.853114
22,0.8560140893236616,"[[747.5979903  233.01784875 691.19306433   1.41180766]
 [274.1446308  275.73315402 483.20304111 706.08273017]
 [671.06603073 385.0823979  467.99773088 343.45225751]
 [ 31.40922065 355.15405591 660.32540863 251.94597963]
 [570.04077962 415.44464631 780.84751895 287.93114344]
 [513.48514224  12.42981535 535.21585246 700.21362352]
 [715.62037019 375.37705748 141.00586633 677.31737819]
 [741.00884248 415.91061469  60.13632147 466.61254749]
 [456.61701316 773.98671071 331.09144691 240.29830972]
 [683.50194233 219.94213985 683.94230183 230.13895121]]","[0.29983478 0.90137746 0.78705213 0.03409633 0.21373343 0.50498919
 0.22790786 0.02638742 0.03183988 0.99290652]",244,2025-03-03T23:24:58.860034
49,0.834360233002995,"[[552.19833728 589.00189479  24.29762608  32.26032394]
 [783.66058541 452.61005246 529.78665901 375.1138622 ]
 [712.96572916  66.28361089 448.23735978 482.88123098]
 [660.87099961 632.34219371 122.5114408   20.91057285]
 [350.8017262  119.26462159  82.40610471 536.83720916]
 [344.49012308 141.40771835 233.15490781 352.06452417]
 [359.05740688 478.24354357  99.0200858  777.3143368 ]
 [419.9259855  478.86771088 517.05628866  54.56633273]
 [251.19244717  43.15249396 358.32621375 391.08247463]
 [494.09787065  39.58968231 196.22135834 304.82385875]]","[0.94743397 0.39014115 0.36996183 0.9281968  0.34653487 0.58344798
 0.44418925 0.22958057 0.47239575 0.91706186]",245,2025-03-03T23:24:58.866080
38,0.8388297288487861,"[[425.82549055   4.0295142  162.71589595 388.4704752 ]
 [487.70630208  50.51429349 139.0188332  353.55388146]
 [ 34.7057516  734.08614447 163.47085271 396.16596588]
 [632.33079488   1.96838246 636.30433318   4.05773632]
 [327.88837451 480.03426619 758.56507551 167.7134221 ]
 [265.44568639 733.99166925  42.62652375 424.50567615]
 [126.73296545 654.51806053 467.39361725 235.61971099]
 [789.40330505  96.09222204 711.31308459 156.02180833]
 [265.78610691 713.31641699 784.16122881   2.00927835]
 [653.1315822  148.14630568 635.72122649 133.24292414]]","[0.40196176 0.49344912 0.53486643 0.39568951 0.32179863 0.32880844
 0.17672342 0.58190392 0.61014604 0.87157375]",246,2025-03-03T23:24:58.872411
15,0.8289596051045725,"[[119.53445093 798.5699901  429.95220204 473.66795875]
 [510.92183565  29.07910534 446.74700106 489.21468083]
 [526.36730331 528.0031808  162.1595558  640.48749951]
 [534.48480943 773.26123002 716.97046556   2.36552565]
 [430.76509802 561.80661186 203.64101463 618.02240297]
 [200.25870519 635.88083483  64.43814837 530.13967324]
 [365.01763874 340.84396232  40.61029394  91.74712786]
 [435.21238426 340.13585596 248.18062047  81.7446171 ]
 [228.36063049  88.05877416 279.17671049 590.85710497]
 [654.46605433 113.63040963 222.94588786 680.36165223]]","[0.54988518 0.45883501 0.40385545 0.33581456 0.47150636 0.32389297
 0.42385157 0.68777968 0.6969196  0.0140474 ]",247,2025-03-03T23:24:58.880478
44,0.8535559758573146,"[[127.1941693  163.54055118 381.31320735 347.71719352]
 [358.11633537 254.34919498 417.11775883 186.11718435]
 [337.53828843 603.01734759 714.79631029 767.47144614]
 [427.44320835 736.91213482  21.61612192 200.36906242]
 [306.47760978 180.24721117 397.40225935 404.19601631]
 [160.33517072 538.57853762  57.59414714 289.18984666]
 [310.5224935  618.43378224 340.08317241  31.43410645]
 [225.38870209 428.88306884 698.37520626 131.45325471]
 [ 60.80239284 764.18825927 403.42055054 448.31730601]
 [335.72762697  79.80888132 650.01290125 756.93162157]]","[0.72772091 0.77871282 0.8014727  0.74504139 0.17364614 0.88189914
 0.90918066 0.76841778 0.75002946 0.66318188]",248,2025-03-03T23:24:58.887037
26,0.8737718330097455,"[[385.74206886 785.79375982 116.46444391 437.96605783]
 [278.09495848 479.52832226   6.07116834 454.36768541]
 [778.19472635 503.16983366 546.0779999  268.13872437]
 [598.59876539 545.00761229 535.42158646  96.13535272]
 [292.48133659 621.9206725  434.0230103   58.62448715]
 [ 23.61729263  93.71978989 618.96987061 555.59921654]
 [138.54799062 422.20601127 108.79188774 430.80560305]
 [722.81366022 726.43951638 463.89709325 608.74767099]
 [  7.04879955 567.17771127  81.69249237  52.81854105]
 [420.0333293  653.80761163 415.90178142 492.48406587]]","[0.19457958 0.55095994 0.66728046 0.82266321 0.09318157 0.49783632
 0.7149439  0.63161898 0.95589427 0.58655411]",249,2025-03-03T23:24:58.894664
15,0.9180426585026273,"[[150.30063766 457.22066037 553.15720775 496.9855586 ]
 [398.76036857 596.08242148 426.53563869 699.32089139]
 [751.63305277 544.28858595 607.04007499 742.3711492 ]
 [ 40.20540454  25.85762748 371.73822717  48.73994158]
 [440.2685126  348.62101688 207.32026036 358.87085322]
 [762.73719008 488.47219484 424.83138016 718.10533351]
 [132.67404733 432.79144019 532.08892401 529.70170697]
 [393.20757674 594.82284558 478.04372513 335.525339  ]
 [174.69786319 351.3166771  150.11490843 530.16876   ]
 [742.42679666 748.46237019 104.29834975 232.0960396 ]]","[0.4607662  0.37525098 0.6721546  0.23143412 0.80358602 0.65936735
 0.23112168 0.73506572 0.50386947 0.36476166]",250,2025-03-03T23:24:58.901669
20,0.8109988265109701,"[[238.26544495 266.53899112 483.40858168 312.77680667]
 [211.08629664 210.93975061 660.38764055 768.02412085]
 [359.76589854 322.46179753 507.00955316   6.74283138]
 [421.36661016 482.82821299 342.00275131 794.52128991]
 [563.4993682  548.7327248  506.0448479  346.86862852]
 [268.58059428 571.3885649  234.29047709  30.08501191]
 [152.048461   548.42677416 780.84464499  76.20079279]
 [112.19581646 255.84680905 330.86117304 699.73423003]
 [259.93857003 706.20777111 239.78994082 647.78592922]
 [ 98.5977752  738.9064586  605.03278415 700.15373752]]","[0.45185456 0.01454932 0.75443554 0.30065667 0.28501203 0.99915244
 0.89372637 0.2491784  0.54002407 0.0338228 ]",251,2025-03-03T23:24:58.908314
38,0.8730254517383444,"[[227.46639358 587.34630143 581.23776479 372.54312747]
 [268.05131257 785.14759508  52.98906909 352.31451311]
 [380.27872544 249.10146545 564.33121842 546.51199472]
 [485.86410772  13.48521987 426.29844342 655.54225281]
 [154.44303046 401.28536218 478.7759048  279.97744757]
 [236.16889583 436.23296569 752.63711747 685.26940294]
 [359.44309167 500.32617821   5.60879358 215.516173  ]
 [741.40018728 327.89612741 135.76997255 512.26581195]
 [422.78863137 449.87238271 317.95774594 733.64110985]
 [624.14331104 584.68425237 783.44232836 395.596133  ]]","[0.17685193 0.07365953 0.36236439 0.66800802 0.5485655  0.98264834
 0.88133875 0.19720621 0.63796316 0.77694269]",252,2025-03-03T23:24:58.914929
18,0.8816966533189473,"[[796.24970594 379.50236056 145.80545073  96.81700844]
 [552.39852238 262.95102982  17.88173548 478.64617761]
 [242.7913001  569.78547205 164.86368114 544.57160514]
 [755.5177768   36.14231114 623.61695672  97.06769389]
 [438.09246078 491.74325099 433.72808888 545.83649229]
 [660.11978944 758.81367375 129.68715414 497.27019594]
 [363.75798105   8.63258989 370.63989075 135.5967296 ]
 [100.72857284 413.22293582 454.4147164   62.29945938]
 [435.45716509 305.51038874 144.08376675 368.00962601]
 [191.29879592 792.69030168 440.22036445 377.58602413]]","[0.32264901 0.61514281 0.53334434 0.0755957  0.48261176 0.25381757
 0.30884306 0.26902036 0.38562983 0.90055656]",253,2025-03-03T23:24:58.921807
35,0.8325448879700019,"[[673.56350849 308.82509859 579.57708485 542.95444435]
 [678.95517264 246.60282844 221.84910398 463.85839912]
 [ 77.0950258  684.62023308 548.03959369 528.69273748]
 [103.94916789  71.85189219 775.2486124  719.37873195]
 [343.42501738 669.92872882 219.44316783 296.43573517]
 [331.84171143  68.26984295  99.3741357  463.65230158]
 [470.52409344 466.09486318 381.57491933 601.29607643]
 [482.33455919 692.07807381   5.59942573 168.81572454]
 [285.33918734 302.31593759 257.99035251 734.81538814]
 [452.14000799 198.03187798 502.56366916 640.44754202]]","[0.95311166 0.34104292 0.13730727 0.65143682 0.27225726 0.79501055
 0.33669067 0.01463477 0.6802204  0.3367782 ]",254,2025-03-03T23:24:58.927812
39,0.8234346146822408,"[[187.43265634 473.11954608  63.19022136 199.04265363]
 [686.74835271 564.20291122 251.30353535 475.35493032]
 [748.48421565 793.72525326 550.05781244 257.05794974]
 [633.72559562 403.73047564 684.65712276   1.53321811]
 [778.17254443 573.36060976 119.82468657 493.08079944]
 [126.23838477 238.69065713 267.77376036 210.38978955]
 [798.11694824 787.04740416 599.35290642 358.58062359]
 [275.18213991 217.33559797 255.36396502 177.00102081]
 [770.5569352  725.34142488 284.69649825 553.55860224]
 [514.74156335 239.48247406 493.30903054 338.20533823]]","[0.11415946 0.90818961 0.73027364 0.19409726 0.51676002 0.6162852
 0.38532085 0.63777634 0.76074201 0.26204886]",255,2025-03-03T23:24:58.934146
22,0.8059850698430155,"[[315.97316467 117.16141195 448.05689703  25.65358338]
 [624.07300543 619.7739574  754.93103042 615.74202987]
 [778.36864429 348.82131864 322.35376125 223.77181004]
 [303.98768574 360.12123421 357.05781693 689.35386106]
 [ 20.77637476 751.9966723  234.03414441 299.9589239 ]
 [643.92607751 223.17679608 477.5776318  585.99256218]
 [521.45286849 727.23314678 435.73105228 618.19172757]
 [604.40659207 343.97826857 468.01601614 525.22670741]
 [452.27344733 698.47585553 744.12877599 388.50567165]
 [721.84280611 143.00679843 441.81019938 444.58754854]]","[0.32204806 0.24206398 0.44203827 0.68365692 0.21604854 0.60450949
 0.91318983 0.87874553 0.08767219 0.14943679]",256,2025-03-03T23:24:58.941441
13,0.9402583398706656,"[[323.77714131 220.63393475 365.55533988 454.35829004]
 [752.34107078 434.6136388   34.6525479  121.3726557 ]
 [466.42865157 210.95447138 228.769022   640.80829887]
 [212.80450318 185.25101048 637.67969807 705.53339675]
 [265.64652528 431.47689392 411.24313266 517.19076469]
 [441.45015129 439.13192423 341.74051028 618.05881107]
 [270.0203158  377.00401617 628.39101148 770.83435292]
 [604.08992331 561.75253233 724.57110711  39.46303662]
 [538.17934124 651.89860701 112.34318336 102.5370013 ]
 [ 64.04095398 359.28192502 749.73966175 496.49639281]]","[0.22999967 0.72503737 0.0836442  0.12597361 0.28073421 0.33582535
 0.63597447 0.17605307 0.37182021 0.06196627]",257,2025-03-03T23:24:58.947565
47,0.8395992511832425,"[[ 30.82300997 617.67452208 565.38291473  15.39062878]
 [ 39.1877661  724.06497739 382.11817128 714.33579975]
 [501.81460441 220.87526942 213.6951437  313.98625935]
 [ 86.83185035 709.97149135 646.8127452  624.68824329]
 [685.56985556 519.82273665 715.24135676 452.46377446]
 [164.98144548 121.95507656 462.19733725  30.74537026]
 [690.7805604  233.03633567  54.62785298 539.39140018]
 [ 81.41155437 438.8668593  534.80002836 334.55693108]
 [602.80554174 407.91527247 782.11833764 401.37094423]
 [730.81479726 661.83736776 169.75326711 432.52663031]]","[0.77370441 0.34732239 0.36749569 0.56860391 0.35695331 0.73745395
 0.4875622  0.4485977  0.86497297 0.77034992]",258,2025-03-03T23:24:58.954122
47,0.9418689890014387,"[[  9.99011735 635.8024496  554.78637174  95.78763779]
 [155.00920796 769.18419689 454.27512904 689.557114  ]
 [236.210268    98.83853197 155.51051825 699.52980869]
 [231.50212608 642.97651865 508.08218187 575.14983421]
 [ 18.98146628 443.44131992  77.29375385 705.78743247]
 [615.32839586 292.75869607  72.1216133  317.29202056]
 [460.59043468 706.14102208 108.17122148 432.93034894]
 [239.75310148 189.98352167 129.96222733  17.22741238]
 [465.54082431 574.99672749 553.14306831 532.26478612]
 [358.9626053  547.46015346 159.44250426 706.18633015]]","[0.66486762 0.66041713 0.40932214 0.10805971 0.62082489 0.90688373
 0.6707488  0.58268103 0.575376   0.80529587]",259,2025-03-03T23:24:58.961345
41,0.9363734107847193,"[[410.80249356 407.33467705 292.98620523 500.25151663]
 [400.30409186 665.86138659 621.6785678  634.11327948]
 [288.59851022 321.43678614  35.30568057 338.58872938]
 [ 56.44493888 756.20886339 147.18877162 651.90051473]
 [ 30.68107644 715.0893149  289.81349356 782.92605999]
 [302.50693723 398.54795698 174.0334177  601.50348956]
 [243.15653814 738.53007693 377.25018557 762.54927841]
 [459.70699374 599.37489479  67.85811439 582.78864639]
 [ 57.72852686 382.65503763 358.06257734 516.03006792]
 [ 27.10651193 604.45806207 659.652788   462.47520513]]","[0.14312144 0.51839216 0.68632743 0.48352317 0.21871862 0.3628467
 0.39567045 0.88492143 0.52201897 0.30243139]",260,2025-03-03T23:24:58.967626
30,0.8658355870294197,"[[419.76965904 295.86171358 532.33925809  20.98396864]
 [409.87793121 497.62653874 290.80116299 441.33377567]
 [ 72.42050294 472.45538    485.63070137 557.87691384]
 [330.2251799  133.03583526 543.77473761 123.25321362]
 [662.51894838 149.84112386 409.27128408 139.93078207]
 [541.45111401 169.69724506 231.51682757 304.71499966]
 [596.32819552 371.53467896 428.75732987   7.23222433]
 [689.48149024 272.53796872 511.40920381 199.18279569]
 [527.49233077 108.5762643  391.93901846 251.11043176]
 [ 22.91793115 619.36697727 548.16304746 432.85924386]]","[0.89282764 0.62459121 0.28557732 0.60833083 0.57617811 0.86101599
 0.49953852 0.57963052 0.69481105 0.52721096]",261,2025-03-03T23:24:58.973775
44,0.8572564561533118,"[[130.6757529  405.42940388  36.95165622 624.00543631]
 [ 17.73993144 713.45235622 526.23431808 143.90482464]
 [351.80594754 430.72736303  80.94799765 441.95505381]
 [762.59308266 338.58169948  27.50058223 177.71593792]
 [733.98910582 489.9600133  114.78233415  43.75038791]
 [450.09574762  46.74854917 295.7395224  249.32857265]
 [110.59486987 470.00534085 481.07835406 140.30257099]
 [685.35132442 716.58973478 326.8586753   57.58586048]
 [309.43131787 643.93965073  45.21560585 211.14781665]
 [633.90186036 372.11148906 750.98035384 692.66101753]]","[0.73769465 0.01664709 0.70048229 0.45418973 0.5322958  0.35474381
 0.6020662  0.29846817 0.40438499 0.6652303 ]",262,2025-03-03T23:24:58.980023
12,0.8778526288251335,"[[467.06064037 151.69058475 538.82192729 653.73424158]
 [443.94401659 736.60683988 797.88836104 300.93943868]
 [781.1131798  139.92944761 730.87750011 526.04251789]
 [582.04451841 266.37641621 486.84289151 693.24760709]
 [465.735951   407.01704624 255.18849867 529.79414285]
 [ 49.81232788 124.06525962 210.76900701 599.96552481]
 [668.98594708 308.06404959  47.17575804 333.78236785]
 [668.8109221   99.57598717 262.99578404 524.32812531]
 [767.1331036  397.9527204  215.89313945 260.57201501]
 [791.44561152 411.61772229 444.68016548 427.36092501]]","[0.99108391 0.66933115 0.63053283 0.04692733 0.43961379 0.28449172
 0.27726102 0.26301895 0.41597411 0.46145327]",263,2025-03-03T23:24:58.986794
26,0.8739015241356057,"[[ 52.51250129 308.90127045 313.52995492 379.26296587]
 [277.512535   676.89364408 452.1103305  549.5433636 ]
 [350.56757922 448.96340117 566.93374703 276.4382005 ]
 [179.70247915 105.98475721 449.38143353 743.68116914]
 [652.63579041 158.39361322 230.47658847 423.85731547]
 [ 61.73488646 771.8556405   34.04920101 205.49071319]
 [104.58873909  79.30660352 485.49112857 313.59751236]
 [527.30830468 287.98936557 730.42182191 584.29177748]
 [337.93898544 680.16954224 456.03767768 105.88486246]
 [ 65.435196     3.43782259 163.41143844 137.57164889]]","[0.37539704 0.06179391 0.41069708 0.27504498 0.52724203 0.87374802
 0.24380042 0.14974167 0.35736357 0.59879162]",264,2025-03-03T23:24:58.993287
46,0.821948279836315,"[[124.98872943 224.25651966 363.55622248 691.18565013]
 [544.67379691 561.16789657  58.42070738  16.41108888]
 [ 56.18954677  95.45795092 652.28242068 319.97728119]
 [567.84943886 744.50847001 249.53616481 193.81490937]
 [141.3418571  130.29130774 244.35815691 442.97038532]
 [ 84.18762239 362.59552161 238.8261264  788.68694459]
 [360.06623843 517.09080183 167.79742151 582.23596479]
 [607.35321965 529.8960197  238.72595109 214.16391712]
 [300.20181765 466.52781483 469.81923128  59.60078834]
 [ 31.49450543 321.06455667 574.76660685   3.88345675]]","[0.40907874 0.66211057 0.9739034  0.14317233 0.12784071 0.24312661
 0.70928646 0.29370923 0.45473186 0.95388058]",265,2025-03-03T23:24:58.999258
26,0.8752631967090474,"[[662.41659586 653.44874941 464.64517249 795.95826689]
 [419.5119294  700.37713235 208.63444503 254.63563623]
 [405.68527554 618.79770575 244.12378438 482.86970939]
 [271.57039336 543.0545993  328.91862134 462.35500186]
 [175.79266763 297.87812612 153.08902655 770.87033094]
 [276.11527429 460.48944175 687.00442885 348.51716632]
 [661.5876894   17.66821642  88.9935607  344.46612187]
 [211.63966122  97.88678565 411.49387826 712.96166747]
 [551.57592027 183.58944532 455.88006557 494.79242685]
 [712.54267484 223.06525373 137.39819904 464.05566196]]","[0.2283388  0.1192999  0.30891658 0.43742754 0.78073473 0.24723103
 0.57128814 0.457129   0.10045073 0.50162844]",266,2025-03-03T23:24:59.005842
18,0.8248068873375004,"[[194.14361069 318.41225373 254.85216858 764.8836241 ]
 [123.18551153 289.90642476 741.09041419  74.66369528]
 [107.30572502 611.52261802 429.9529265  479.06967233]
 [115.97885857 195.10851569 652.72040659 476.48863673]
 [417.37866111 657.06153202 707.045265   193.13647048]
 [476.94620892  23.88132335 187.87411112 796.35158526]
 [157.78905584 428.03184393 338.65432926 687.15855838]
 [118.23471875 750.60669496 383.3904438  734.97978164]
 [194.31232468 521.40135026 559.3811972  702.03725776]
 [775.79704356 711.70314266 566.20224621 200.12656444]]","[0.5561465  0.63819379 0.94162029 0.12079866 0.99860211 0.0550042
 0.65037394 0.07109132 0.72974383 0.90959049]",267,2025-03-03T23:24:59.012234
44,0.8235887500958314,"[[798.57579983 661.94327904 665.61797802 727.70719803]
 [398.71940764 581.34150549 737.89181305 237.78474877]
 [649.67482063 108.77216647 207.57825199 620.95580381]
 [746.88182915 791.43796376 488.12408875  12.57339432]
 [249.53375468 440.05586065 159.46799763 168.58991366]
 [454.33395065 721.25626307 222.28239039 584.7290407 ]
 [429.20762434 269.2502203  633.86541056  57.16582349]
 [459.66133986 247.99486738 527.1788468  629.19035791]
 [610.12198115 553.87120124 120.03161224  60.91028867]
 [ 99.93490227 178.59810972 121.56343519 335.59728885]]","[0.84313249 0.58189486 0.39113352 0.05377583 0.18538911 0.84633401
 0.42631414 0.91265718 0.94194173 0.40634692]",268,2025-03-03T23:24:59.017505
34,0.8885372021391329,"[[314.56399664 684.08138465 578.86110101 757.18737452]
 [781.24976668 607.96039641 579.76681327 544.60665441]
 [797.67311022 798.27973104 577.28522361 716.5510233 ]
 [667.32573518 546.63344829 527.5963409  567.79543707]
 [  7.94778112 180.45599635 591.39775968 766.95555438]
 [278.68457479 144.68400114 656.39252831 655.13479907]
 [236.74193077 423.76823898 528.19120911 484.64770971]
 [356.25176984 396.17613817 728.11095276 401.09354259]
 [411.68280202 229.72098714 708.6525102  614.32251791]
 [753.28526371 336.48282181 317.03922041 546.96186379]]","[0.58595333 0.44585538 0.57138653 0.78996554 0.49056336 0.15690383
 0.61334853 0.72684176 0.82886481 0.73152109]",269,2025-03-03T23:24:59.024912
